gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,0,21,1,0,0,0,0,0,0,0,0,0,1,3,63.44,348.15,0
0,1,1,0,55,1,2,1,0,0,2,2,2,2,1,1,2,125.08,4533.9,1
1,0,1,1,68,1,2,1,0,0,2,2,0,2,2,0,0,113.63,5563.65,0
1,1,1,0,31,1,2,1,0,0,2,0,2,2,0,1,2,130.5,1587.55,1
1,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,37.36,40.25,0
0,0,1,0,22,1,0,1,0,2,2,0,2,2,0,0,2,139.22,842.9,1
0,0,1,0,49,1,2,1,2,0,2,0,2,2,1,0,0,126.24,4228.55,0
1,0,0,0,26,1,2,1,2,0,0,0,0,0,0,1,2,112.35,784.45,0
1,0,0,0,46,1,0,1,0,2,0,2,2,0,1,1,2,118.7,3729.75,0
0,0,0,0,42,1,0,0,0,2,2,0,0,0,0,1,1,62.24,1406.9,0
0,0,1,0,41,1,0,0,0,2,0,2,0,0,1,1,1,62.94,1857.3,0
1,0,1,1,72,1,0,1,0,2,2,2,2,2,1,0,1,120.32,7322.5,0
0,1,1,0,72,1,0,1,0,2,2,2,2,2,2,1,1,113.5,6725.5,0
1,0,0,0,72,1,0,0,0,2,0,2,0,2,1,1,2,80.9,3627.3,0
1,0,0,0,31,1,2,1,0,0,2,0,2,0,0,1,2,108.92,1761.45,1
1,0,0,0,27,1,0,1,0,0,0,2,0,2,1,1,1,112.89,1725.95,0
0,0,0,0,63,1,2,1,0,0,2,0,0,2,0,1,1,110.74,4192.15,0
0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,1,1,40.19,1411.2,0
0,0,0,0,16,1,0,1,0,0,0,0,2,0,0,1,2,107.94,164.5,1
0,0,0,0,43,1,2,1,0,0,0,0,2,2,0,1,3,121.67,2724.6,1
0,0,1,0,19,1,0,2,1,1,1,1,1,1,2,1,2,55.31,264.55,0
1,0,0,1,72,0,1,0,2,2,2,2,2,2,2,0,1,88.69,4671.7,0
1,0,0,0,26,1,2,1,0,0,0,0,2,2,0,0,2,95.26,1173.55,0
0,1,0,0,9,1,0,1,0,0,0,0,0,0,0,1,3,92.47,318.5,1
1,1,1,0,72,1,2,1,2,2,2,0,2,2,0,1,2,145.65,7713.55,0
1,1,0,0,45,1,0,0,0,0,2,2,2,2,1,1,2,101.21,2471.25,0
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,0,1,144.79,7842.3,0
0,0,0,0,47,1,2,1,0,0,0,0,0,0,0,1,2,96.81,2227.8,0
1,0,1,1,66,1,2,1,0,0,2,2,0,2,2,1,0,123.56,4990.25,1
1,1,0,0,38,1,2,1,0,0,2,0,2,2,0,1,2,131.56,3744.05,1
1,0,0,0,72,1,2,1,0,2,0,2,2,2,1,1,0,122.03,7220.35,1
1,1,1,0,38,1,2,1,0,0,0,0,0,0,0,0,3,93.89,2351.45,0
0,0,0,0,49,1,2,1,2,0,0,0,0,2,0,1,2,114.29,2989.6,0
1,1,1,0,65,1,2,1,0,2,2,2,2,2,2,1,2,138.2,6077.75,0
0,0,0,0,68,1,2,0,2,0,0,2,0,2,1,0,0,66.66,4070.95,0
1,1,0,0,64,0,1,0,2,2,0,0,2,0,0,1,2,63.29,2479.05,0
1,1,1,0,72,0,1,0,0,0,2,0,0,0,1,1,1,34.17,2134.3,0
0,0,0,0,71,1,2,1,0,2,0,0,2,0,1,1,0,107.92,6000.1,0
1,0,1,1,42,1,0,0,2,0,2,2,0,0,1,1,3,92.27,2203.1,0
1,1,1,0,19,1,0,2,1,1,1,1,1,1,1,0,1,34.86,183.15,0
1,0,1,1,72,1,2,0,2,0,2,2,2,2,2,0,0,104.61,6194.1,0
1,0,0,0,25,1,0,0,0,2,0,0,2,0,0,1,3,84.95,638.95,0
1,0,0,1,56,1,0,0,2,2,0,0,0,0,0,1,3,83.2,2139.2,1
1,0,0,1,30,1,0,0,0,0,0,0,2,2,0,0,1,94.05,831.75,0
0,0,0,0,19,1,2,1,0,2,0,0,2,0,0,1,2,110.4,521.3,1
0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,44.71,1337.5,0
0,1,1,0,72,1,2,1,0,2,2,2,2,2,1,1,1,132.31,7181.95,0
1,0,0,0,18,1,2,0,0,0,2,0,0,0,0,0,2,68.12,608.0,1
1,0,1,1,62,1,0,0,2,0,2,2,0,0,1,0,3,62.89,2560.1,0
0,0,0,0,13,1,0,1,0,0,0,0,2,2,0,0,2,102.12,577.6,1
0,0,1,1,72,1,2,1,2,0,2,2,2,2,0,1,3,141.11,5953.0,0
1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,62.86,1790.15,0
0,0,1,1,51,1,2,0,0,0,2,2,2,2,1,1,2,98.42,2531.4,0
0,0,1,1,72,1,2,0,2,2,0,2,0,0,2,0,1,97.95,4760.3,0
0,0,1,0,18,1,2,1,0,0,0,0,2,2,0,1,2,112.82,292.85,1
0,0,0,1,39,1,0,0,0,0,0,2,0,0,0,0,3,71.59,953.65,0
0,1,0,0,16,0,1,0,0,0,0,0,2,2,0,0,2,60.79,198.0,1
0,0,1,0,72,1,0,0,0,2,2,2,2,2,2,1,1,108.82,5705.05,0
1,0,1,0,21,1,0,1,2,0,0,0,0,0,0,1,2,89.39,609.9,1
1,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,1,33.41,20.55,0
0,0,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,100.02,79.65,1
0,0,0,0,72,1,2,1,2,2,2,2,2,2,1,1,3,141.63,6993.65,0
0,0,1,1,72,0,1,0,2,2,0,2,2,2,2,0,0,81.01,4122.65,0
0,0,1,0,72,1,2,1,0,2,2,0,0,0,1,0,1,102.7,5762.95,0
1,0,0,0,67,0,1,0,0,0,2,2,0,0,1,0,1,46.5,1537.85,0
1,0,0,0,45,1,2,1,2,0,0,0,0,0,1,0,0,86.6,2603.3,0
0,0,1,1,67,1,2,1,2,2,2,2,0,2,2,1,0,120.4,5566.4,0
0,1,1,0,69,1,2,1,2,2,2,0,2,2,0,0,0,127.53,5431.9,0
0,0,0,0,69,0,1,0,2,0,2,2,0,0,1,1,1,65.53,2258.25,0
0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,1,0,31.01,1092.35,0
0,1,1,0,72,1,2,1,0,2,2,0,2,2,0,1,2,131.25,6401.25,0
0,1,1,0,42,1,2,1,0,0,0,2,2,2,0,1,1,116.55,2812.2,1
0,0,1,1,8,1,0,1,0,0,0,0,2,0,0,1,3,95.94,80.05,1
1,0,1,1,46,1,2,1,0,0,2,0,0,2,0,1,2,119.19,2698.35,1
0,0,1,1,18,1,0,0,0,2,0,2,0,2,0,1,2,65.68,616.9,0
1,0,0,1,54,0,1,0,2,2,2,0,0,0,0,1,2,50.64,1912.85,0
1,1,1,0,31,1,0,1,0,0,0,0,0,0,0,0,0,90.82,849.1,0
0,0,1,0,53,1,0,0,2,0,2,2,2,2,2,1,2,98.76,3460.3,0
1,0,1,1,32,1,2,1,0,0,0,0,0,2,0,1,2,90.03,1465.75,1
1,0,1,1,12,1,0,1,0,0,0,0,2,2,0,1,2,106.15,90.1,0
0,0,0,0,72,1,0,0,2,0,2,2,2,2,2,1,1,110.11,5555.3,0
0,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,1,30.95,1278.8,0
1,0,1,0,49,1,2,0,2,2,0,2,0,0,0,0,0,94.9,2907.35,0
0,0,1,0,20,1,0,2,1,1,1,1,1,1,0,0,0,33.77,146.3,1
1,0,0,0,16,1,0,0,0,0,0,2,0,0,0,0,3,56.27,51.25,1
1,0,1,0,65,1,0,1,0,0,0,0,2,2,0,0,3,116.25,4952.95,0
0,0,1,0,72,0,1,0,2,2,2,2,2,2,2,0,0,86.56,4504.9,0
1,0,0,0,17,1,0,0,0,0,0,0,0,0,0,1,2,53.87,45.6,1
1,0,1,1,59,1,2,1,0,2,2,0,2,0,1,1,2,109.31,4520.15,0
0,0,0,0,18,1,0,0,0,0,0,2,0,0,0,1,0,83.45,267.35,1
0,0,1,1,39,1,0,0,2,2,2,2,0,2,2,0,3,98.87,2316.85,0
0,1,1,0,72,1,2,1,2,0,2,2,2,2,2,1,3,138.67,8075.35,0
1,0,0,1,44,1,0,0,2,2,0,2,0,0,2,0,1,72.34,2302.35,0
0,0,1,0,72,1,0,1,2,2,0,2,2,2,1,1,1,136.2,7251.9,0
0,0,1,0,34,1,0,0,0,2,2,2,2,2,0,0,0,90.51,2078.55,0
0,0,1,1,72,1,2,1,0,2,2,0,2,2,1,1,1,114.06,6225.4,0
1,0,0,0,29,1,2,0,0,0,0,2,0,0,1,0,0,81.28,1242.25,0
1,0,1,1,18,1,0,2,1,1,1,1,1,1,1,0,2,29.9,99.45,0
1,0,1,1,25,1,0,2,1,1,1,1,1,1,0,1,2,52.14,288.05,1
0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,3,29.68,599.25,0
0,0,1,0,70,1,2,0,2,2,0,2,0,0,1,1,1,78.27,3462.1,0
0,0,1,0,30,0,1,0,0,0,0,0,2,0,0,1,0,63.23,853.0,1
1,1,1,0,19,1,0,1,0,2,2,2,2,0,0,1,3,107.53,934.1,1
1,0,1,1,55,0,1,0,2,2,2,2,0,2,2,1,1,80.41,2375.2,0
0,0,0,0,56,1,0,0,2,2,0,2,0,0,1,1,3,69.99,2813.05,0
0,0,1,1,29,1,0,1,0,0,0,0,2,2,0,0,2,106.14,1222.8,1
0,0,1,1,61,1,2,1,0,2,2,2,2,2,2,1,0,133.88,5293.2,1
0,0,1,0,72,1,0,1,2,0,0,2,2,2,1,1,3,110.13,6314.35,0
1,0,0,0,17,1,0,2,1,1,1,1,1,1,0,0,3,47.28,19.1,0
1,0,0,0,26,1,0,0,0,0,0,2,0,0,0,0,3,67.12,1003.05,0
0,0,1,0,47,0,1,0,2,0,0,2,2,0,2,0,2,66.36,1593.1,0
1,0,1,1,43,1,2,1,0,0,0,0,2,0,0,0,2,97.43,2509.95,0
0,0,0,0,49,1,2,0,2,2,2,0,2,2,1,0,0,97.94,3187.65,0
0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,3,87.7,74.45,1
0,0,0,0,50,1,0,0,0,0,0,0,2,2,0,1,2,79.88,2345.2,1
0,0,1,0,66,0,1,0,2,2,2,2,2,2,2,0,1,98.62,3330.1,0
1,0,0,1,72,1,0,0,2,2,2,2,2,0,2,1,1,105.87,5522.7,0
1,0,0,0,27,1,0,1,0,2,2,0,2,0,0,0,2,113.41,2335.3,1
1,0,0,0,72,1,2,0,2,2,2,0,0,2,2,1,1,89.33,4798.4,0
1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,130.21,8594.4,0
1,0,0,1,36,0,1,0,2,0,0,0,2,0,1,1,1,52.89,970.55,0
1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,131.92,7665.8,0
1,0,1,1,66,1,2,0,2,2,0,0,0,2,2,0,0,91.94,3686.05,0
0,0,0,0,29,1,0,1,0,0,2,0,2,2,1,0,3,120.41,1115.15,1
1,0,0,0,42,1,0,1,0,0,2,2,2,2,0,1,2,118.77,2537.0,0
1,0,0,0,39,1,0,0,0,0,2,0,0,2,0,0,3,86.17,1393.6,0
0,0,0,1,6,1,0,1,0,0,0,0,2,2,0,1,2,116.84,89.35,0
1,0,0,0,64,1,2,1,2,0,0,2,0,2,0,1,2,112.43,4445.3,0
0,0,1,0,33,0,1,0,2,0,2,0,0,0,1,0,1,64.19,978.6,0
1,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,3,32.08,1258.15,0
1,0,0,0,26,1,0,2,1,1,1,1,1,1,0,0,3,43.94,331.35,0
0,1,0,0,23,0,1,0,0,0,0,2,0,0,0,1,2,49.91,291.4,1
1,0,1,1,24,1,2,1,2,0,2,0,0,0,0,1,2,105.9,453.75,1
0,0,0,1,20,1,0,2,1,1,1,1,1,1,1,1,3,37.46,84.75,0
1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,54.73,1715.1,0
1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,3,40.52,1715.15,0
1,0,0,0,33,1,2,1,0,0,2,0,0,2,0,1,1,121.8,1597.25,1
1,0,0,1,72,1,0,2,1,1,1,1,1,1,2,0,0,51.15,1250.1,0
0,0,1,1,72,1,0,0,2,0,0,0,2,0,2,1,2,83.36,3996.8,0
0,0,1,1,72,1,2,0,2,2,0,2,2,2,2,1,0,100.0,5215.1,0
0,1,0,0,15,1,0,1,0,0,0,0,0,0,0,1,2,83.6,235.5,1
0,0,0,0,48,1,0,2,1,1,1,1,1,1,0,0,3,24.4,673.2,0
1,0,1,1,27,1,2,1,0,0,2,0,2,0,0,1,0,115.12,1442.2,0
0,0,0,0,61,1,2,1,2,0,2,0,2,2,1,1,0,115.06,5639.05,1
0,1,0,0,67,1,2,1,0,0,2,2,2,2,0,1,2,117.18,5222.35,0
1,0,1,0,72,1,0,1,0,2,2,2,2,2,2,1,2,129.66,7291.75,0
0,0,0,0,29,1,2,1,0,0,0,0,0,0,0,1,2,91.31,799.65,1
0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,2,72.54,50.8,1
1,0,0,0,35,1,2,2,1,1,1,1,1,1,1,0,3,47.43,424.5,0
1,0,0,0,18,1,0,0,0,0,0,2,2,0,0,1,2,94.14,249.4,0
0,0,1,1,66,1,2,0,2,0,2,2,2,0,2,0,3,97.39,4415.75,0
0,0,1,0,58,1,2,1,2,0,0,0,2,2,1,1,2,113.6,5270.6,0
1,0,0,0,13,1,0,1,0,0,0,0,2,0,0,1,2,99.65,144.55,1
1,0,1,0,45,1,2,1,0,0,2,0,0,0,0,1,2,94.28,2447.95,1
1,0,1,1,62,0,1,0,2,2,0,2,2,0,1,1,3,87.04,2884.9,0
1,0,0,0,54,1,2,1,0,0,0,0,0,2,0,1,2,107.73,3050.15,1
0,0,0,0,22,1,2,0,0,0,0,2,2,0,0,1,3,89.08,253.0,0
1,0,0,0,67,1,2,1,0,0,0,0,2,0,0,0,0,116.27,4517.25,1
1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,1,1,59.02,436.2,0
1,0,0,0,14,0,1,0,0,0,0,2,0,0,0,0,2,39.09,118.4,0
1,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,3,39.72,19.9,1
0,0,1,0,66,1,0,1,0,0,0,0,0,0,0,0,3,77.76,3649.6,0
1,1,0,0,20,1,2,1,0,0,2,0,2,2,0,1,2,116.16,1200.15,1
0,0,0,0,15,0,1,0,0,0,0,2,2,2,1,1,3,51.82,255.6,0
1,0,1,1,71,0,1,0,0,2,2,2,0,0,2,0,0,48.54,2395.05,0
0,0,0,0,11,1,0,1,0,0,0,0,0,0,0,1,2,100.38,70.6,1
0,0,1,0,57,1,2,1,0,2,0,2,2,2,0,1,1,128.34,5083.55,0
0,0,0,0,13,1,0,1,0,0,0,0,2,0,0,1,1,115.38,389.6,1
0,0,0,1,46,1,0,2,1,1,1,1,1,1,1,1,1,39.85,644.5,0
1,0,0,0,18,1,0,1,0,2,0,0,2,0,0,1,2,104.29,523.5,1
1,0,0,0,19,1,0,2,1,1,1,1,1,1,0,0,3,41.47,39.3,0
0,0,0,0,53,1,0,2,1,1,1,1,1,1,1,0,0,68.46,989.05,0
0,0,0,0,51,1,0,1,0,0,0,0,0,0,0,1,0,98.82,2406.1,0
1,0,0,0,39,1,0,2,1,1,1,1,1,1,2,0,3,33.73,638.55,0
0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,43.61,191.1,0
0,0,1,1,69,1,2,0,0,2,2,2,2,2,0,1,2,107.42,4524.05,0
0,0,0,0,60,1,0,1,2,2,2,0,2,0,1,1,1,121.42,4664.2,0
1,0,0,1,45,1,2,1,2,2,0,0,2,2,1,1,2,138.79,3470.8,0
1,0,1,1,72,1,2,1,2,0,0,0,2,2,2,1,2,121.9,6910.3,0
0,0,1,1,72,1,0,0,2,2,2,2,0,0,2,0,3,80.58,4014.2,0
0,0,0,0,70,1,2,2,1,1,1,1,1,1,2,0,0,59.86,1288.0,0
0,1,0,0,35,1,2,1,0,2,0,0,2,0,0,1,2,98.7,2277.65,1
0,0,1,0,72,1,0,1,2,0,2,0,2,2,2,1,0,116.83,6375.8,0
0,1,1,0,22,0,1,0,0,0,0,0,0,0,0,1,2,52.01,24.8,1
1,1,1,0,68,1,2,1,0,2,0,2,0,0,1,1,0,99.23,5251.75,0
0,0,0,0,29,1,0,1,0,0,2,0,2,2,0,1,1,113.59,1505.45,0
1,0,0,0,72,1,2,1,0,2,0,2,2,2,1,1,1,120.04,6903.1,1
0,0,0,0,32,1,2,0,0,0,0,0,0,0,0,1,2,69.99,913.3,0
0,0,1,1,72,1,0,1,0,2,0,0,2,2,1,1,2,109.4,5535.8,0
1,0,1,1,21,1,0,0,2,2,0,0,0,2,2,1,0,82.03,815.55,0
1,1,0,0,30,1,2,1,0,2,0,0,0,0,0,1,1,97.91,1411.65,0
0,1,1,0,72,1,2,1,2,0,0,0,0,0,2,0,0,109.12,5602.25,0
1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,137.38,8244.3,0
0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,3,45.96,741.5,0
1,0,1,1,72,1,0,0,2,2,2,2,0,0,2,0,1,83.8,4375.8,0
1,0,0,0,32,1,0,1,0,0,0,0,0,2,0,1,2,97.37,1008.7,1
1,1,1,0,72,1,2,1,2,2,0,0,2,0,2,1,1,115.38,5968.4,0
0,0,0,0,35,1,2,1,0,0,2,0,2,2,0,0,2,122.07,3096.9,0
1,0,1,0,64,1,2,0,0,0,0,2,2,2,2,1,0,75.83,3901.25,0
0,0,0,0,50,1,2,1,2,0,2,0,0,0,0,1,1,105.02,2613.4,0
0,0,1,0,23,1,0,1,0,0,0,0,2,2,0,0,2,114.83,853.1,1
0,0,1,1,72,1,2,0,2,2,2,2,0,2,2,1,0,93.77,5661.7,0
1,0,0,0,20,1,2,0,0,0,0,0,2,2,0,1,1,99.09,794.25,1
0,0,0,0,48,1,0,2,1,1,1,1,1,1,1,1,2,42.64,695.05,0
0,0,0,0,14,1,0,0,0,0,2,2,2,2,0,0,2,93.23,160.8,1
1,0,0,0,54,1,0,1,2,2,0,0,2,2,1,1,3,125.24,5552.05,0
1,0,0,1,47,1,2,1,2,0,2,0,0,2,0,1,0,112.35,3275.15,0
0,0,1,1,62,1,0,1,0,0,2,2,0,2,1,0,0,113.16,4236.6,0
0,0,0,1,9,1,0,0,2,0,0,2,0,0,0,0,2,72.42,54.5,0
0,1,0,0,33,1,2,0,0,0,0,0,0,2,0,1,3,85.99,1174.35,1
1,0,1,0,22,1,0,1,0,2,2,0,0,0,0,1,2,110.67,741.7,1
1,1,0,0,48,1,2,1,0,0,0,0,2,2,0,1,1,112.66,3019.25,1
0,0,1,1,31,1,0,0,0,0,2,0,0,0,0,1,0,76.82,962.9,0
0,0,1,0,72,1,2,0,2,0,2,2,0,0,2,0,1,82.91,4759.75,1
0,0,0,1,67,1,2,2,1,1,1,1,1,1,2,1,1,42.67,1498.35,0
1,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,2,62.29,1233.15,0
1,0,1,0,59,1,2,1,0,2,2,0,2,2,0,1,0,114.25,4882.8,0
1,0,1,1,72,1,2,1,0,0,2,0,2,0,2,1,1,113.1,5411.65,0
1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,41.92,19.65,1
0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,3,66.05,148.05,0
0,0,1,1,46,1,2,1,2,2,2,0,0,2,1,1,0,134.04,3930.55,0
1,0,1,1,72,1,0,1,0,2,2,2,2,2,2,0,0,136.47,6895.5,0
1,0,0,0,2,1,2,1,0,0,0,0,2,0,0,1,3,115.11,84.65,1
0,0,1,0,72,1,2,1,2,2,0,0,2,0,1,0,3,113.77,6856.95,0
0,0,1,1,43,1,0,0,2,2,0,0,2,2,1,0,0,92.81,2658.8,0
1,0,1,0,72,1,0,0,2,2,0,2,0,0,2,1,3,73.2,3766.2,0
0,1,1,0,10,1,0,1,0,0,0,0,0,0,0,1,2,90.04,69.55,1
0,0,0,0,23,1,0,2,1,1,1,1,1,1,0,0,1,39.77,129.55,0
0,0,0,0,28,0,1,0,0,2,0,0,0,0,0,1,2,55.36,347.25,1
0,0,1,1,17,1,0,0,2,0,0,0,0,0,0,0,0,62.45,581.7,0
1,0,0,0,15,1,0,0,2,0,0,0,0,0,0,1,3,68.01,354.05,1
0,0,1,1,20,1,0,1,0,0,0,0,2,2,0,1,2,95.29,929.45,0
1,0,1,0,45,1,0,2,1,1,1,1,1,1,2,0,1,34.32,679.0,0
0,0,0,0,72,1,0,0,2,0,0,2,0,2,2,1,3,92.24,3846.75,0
1,0,1,0,72,1,2,0,0,2,0,2,0,2,1,1,3,81.34,4480.7,0
0,0,1,1,14,1,0,0,0,0,0,0,0,0,0,1,0,78.3,44.35,1
1,0,0,0,33,1,0,2,1,1,1,1,1,1,2,1,3,48.82,499.4,0
0,0,0,0,33,1,0,0,0,2,2,0,0,0,1,1,3,80.06,1553.2,0
1,0,0,1,17,1,0,2,1,1,1,1,1,1,1,1,0,50.62,219.5,0
0,0,0,0,66,1,2,1,2,2,2,0,2,0,1,0,3,117.63,5311.85,0
0,0,0,0,18,1,0,1,0,0,0,0,2,0,0,1,2,93.8,586.05,1
1,0,0,0,55,1,0,1,0,2,2,0,0,0,0,1,1,98.23,2576.8,0
0,1,1,0,72,1,0,1,0,2,2,0,0,2,2,0,1,95.7,6435.25,0
0,0,0,0,41,1,2,1,0,0,0,0,0,0,0,1,2,103.73,1993.25,0
1,0,1,1,26,1,2,0,2,0,0,2,2,2,0,0,0,98.21,1923.85,0
1,0,1,1,25,1,0,0,0,0,2,0,0,0,0,1,2,63.56,939.8,0
0,0,0,0,7,1,2,1,0,0,0,0,2,0,0,1,2,99.48,84.6,0
1,0,0,1,63,1,2,0,0,2,0,0,0,0,0,1,1,75.13,3092.65,1
0,1,0,0,9,1,0,1,0,0,2,0,2,0,0,1,3,105.81,415.55,1
0,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,0,103.03,5986.55,0
1,0,1,0,67,1,0,1,2,2,2,2,2,2,2,1,2,125.1,5487.0,0
0,0,0,0,16,1,0,1,0,0,0,0,0,0,0,0,2,93.45,651.5,0
0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,3,56.61,45.4,0
1,1,0,0,15,1,2,1,0,0,0,0,0,0,0,1,2,95.45,73.65,1
1,0,1,1,49,1,0,0,0,0,2,2,2,2,1,1,3,91.36,2405.05,1
0,0,1,0,68,1,2,1,0,0,2,0,0,0,0,1,2,81.77,4458.15,1
1,0,1,1,72,1,2,1,0,0,0,2,2,2,2,1,2,110.68,6856.45,0
1,0,0,0,17,1,0,0,2,0,0,0,0,0,0,1,3,64.41,50.75,0
1,0,0,0,68,1,2,0,2,0,2,2,2,2,2,0,0,120.46,4735.2,0
1,0,0,1,50,1,0,2,1,1,1,1,1,1,1,1,3,43.77,682.15,0
1,1,1,0,46,1,2,1,0,2,2,2,2,0,1,1,0,120.87,4525.8,0
0,0,0,1,22,0,1,0,0,0,0,0,0,0,0,0,2,41.3,321.05,0
1,0,0,0,18,1,0,0,2,2,0,0,0,0,0,1,0,71.6,335.65,0
1,0,0,0,32,1,0,0,2,0,2,0,2,0,0,0,0,75.89,1424.4,0
0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,1,0,42.69,1748.55,0
0,1,1,0,15,1,2,1,0,0,0,0,0,2,0,1,2,115.35,474.9,1
0,0,0,0,23,1,0,1,2,0,0,0,2,0,0,0,2,94.41,668.4,1
1,0,0,0,20,1,0,1,0,0,0,2,0,0,0,1,2,89.16,926.25,1
1,0,1,1,53,1,2,2,1,1,1,1,1,1,2,0,3,51.66,1077.95,0
1,0,1,1,68,0,1,0,0,2,0,0,2,2,1,1,0,79.19,2541.25,1
0,1,1,0,19,1,0,0,0,0,0,0,0,0,0,0,2,60.24,46.0,1
1,1,0,0,27,1,0,1,0,0,0,0,0,2,0,1,2,108.71,1156.1,1
1,0,1,1,68,1,0,0,2,2,2,0,0,0,2,0,0,77.02,3694.45,0
1,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,1,35.91,382.8,0
1,1,1,0,27,1,0,1,0,0,0,0,0,0,0,1,0,103.79,1167.8,1
1,0,1,1,49,1,0,2,1,1,1,1,1,1,1,0,0,40.79,746.75,0
1,1,1,0,52,1,2,1,0,2,0,0,0,2,1,0,3,107.06,3912.9,1
0,0,1,1,24,0,1,0,0,0,0,2,0,0,1,0,1,51.65,368.85,0
1,0,0,0,11,1,0,2,1,1,1,1,1,1,0,0,3,32.44,20.2,0
0,0,0,0,31,1,0,0,2,2,0,2,0,0,1,1,2,75.4,1654.7,0
1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,0,56.65,1940.85,0
0,0,0,1,19,1,0,0,0,0,0,0,0,0,0,0,3,80.87,221.7,1
1,0,0,0,30,1,0,1,0,2,2,0,2,2,0,0,1,112.39,1794.65,0
1,0,1,0,72,1,2,0,2,0,0,2,2,2,2,1,1,93.84,5289.8,0
0,0,1,1,19,1,2,0,0,2,0,0,0,0,0,1,3,75.34,501.2,0
0,1,0,0,72,1,0,1,2,2,0,2,2,0,2,1,0,114.06,6140.85,0
0,0,0,0,23,1,0,0,2,0,0,0,0,0,0,1,0,60.85,48.45,0
0,0,1,1,23,1,0,2,1,1,1,1,1,1,2,0,3,44.55,309.25,0
1,0,0,0,12,1,2,0,0,0,0,0,0,0,0,0,1,77.56,201.1,1
1,1,1,1,72,1,0,1,2,2,2,0,0,0,1,1,0,113.5,6179.35,0
1,0,1,1,47,1,2,1,2,2,0,0,2,0,0,1,2,120.42,2838.7,1
1,0,1,0,17,1,0,0,2,0,2,0,0,0,0,0,3,76.35,55.7,0
0,0,0,0,61,1,2,1,2,0,2,0,0,0,1,1,1,112.17,4589.85,0
1,0,0,0,72,1,0,0,0,0,2,2,2,0,0,1,2,89.0,3735.45,0
0,0,0,0,15,1,0,1,0,0,0,0,0,0,0,1,3,78.28,70.15,1
0,0,1,0,14,1,0,1,0,0,0,0,0,0,0,1,0,77.39,477.55,0
1,0,1,1,53,1,0,0,2,0,0,2,0,0,2,0,0,77.12,2553.7,0
0,0,1,1,66,1,2,2,1,1,1,1,1,1,1,1,0,55.04,1342.15,0
1,0,1,1,72,1,2,2,1,1,1,1,1,1,1,1,3,47.52,1216.35,0
0,1,1,0,72,1,2,1,0,2,2,0,2,2,1,0,1,129.71,7578.05,0
1,0,1,0,66,1,0,0,2,2,0,2,0,0,1,1,0,71.38,2603.95,0
1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,40.59,42.7,0
0,0,0,0,71,1,2,1,0,0,2,0,2,0,1,1,0,121.29,6056.9,0
1,0,1,1,72,0,1,0,2,2,0,0,2,0,1,0,3,68.37,2983.65,0
0,0,0,0,38,1,0,2,1,1,1,1,1,1,2,0,1,41.74,689.35,0
0,1,0,0,29,1,2,1,0,0,0,0,2,2,0,1,0,120.15,2025.1,0
1,0,0,1,34,1,2,1,2,0,0,0,0,0,0,0,2,102.16,1747.2,0
0,0,1,1,66,1,2,0,2,0,2,2,2,2,2,1,0,114.5,4657.95,0
1,0,0,0,25,0,1,0,0,0,0,0,2,0,0,1,1,56.51,296.1,1
1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,134.8,8016.6,0
