gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,1,1,0,20,1,0,1,0,0,0,0,2,2,1,1,0,105.0,2145.58,0
1,0,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,124.03,8841.15,0
0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,89.03,273.35,1
1,0,0,0,23,1,2,1,0,0,2,2,2,2,0,1,3,120.93,2870.83,1
1,0,0,0,40,1,0,0,0,0,0,2,0,0,0,1,2,59.84,2450.92,0
1,1,1,0,62,1,2,1,0,2,0,0,0,2,0,1,0,107.04,6710.1,0
0,0,0,1,22,1,0,2,1,1,1,1,1,1,0,1,2,24.53,560.93,0
0,0,0,0,11,1,0,0,2,0,2,0,0,2,0,0,0,74.44,852.97,0
1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,2,88.14,571.4,0
0,0,0,0,13,1,2,1,2,2,0,0,2,0,0,1,2,112.08,1443.15,1
1,1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,23.16,23.16,1
0,0,0,0,39,1,2,1,0,2,2,0,2,2,0,1,2,123.68,4775.59,1
1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,3,29.78,93.2,0
1,0,0,0,58,1,0,2,1,1,1,1,1,1,2,0,1,24.12,1344.22,0
1,0,0,1,6,1,2,2,1,1,1,1,1,1,0,0,3,30.37,212.11,0
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,2,23.72,23.72,1
0,0,1,0,22,1,0,0,0,2,2,0,0,0,0,1,3,64.1,1381.38,0
1,0,1,0,14,0,1,0,0,0,0,0,2,2,0,0,2,54.1,779.29,1
1,0,1,1,64,1,2,1,0,0,2,0,0,2,1,0,1,106.25,6627.33,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,23.03,23.03,1
1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,24.53,129.83,0
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,93.86,93.86,1
1,0,0,1,39,1,2,2,1,1,1,1,1,1,1,0,0,29.5,1111.16,0
0,0,0,0,20,1,0,2,1,1,1,1,1,1,1,0,3,22.61,467.42,0
1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,2,87.98,87.98,1
1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,2,87.85,87.85,1
1,0,1,0,64,1,2,0,2,0,0,0,2,0,1,1,1,78.02,5180.47,0
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,22.95,22.95,1
0,0,1,0,46,1,0,0,0,2,0,0,2,2,0,1,1,79.53,3645.97,0
0,1,1,1,28,0,1,0,0,2,0,0,0,2,1,1,2,45.06,1263.78,0
0,0,1,0,33,1,0,2,1,1,1,1,1,1,0,0,3,23.63,789.04,0
1,0,1,1,39,1,0,0,2,2,2,0,0,0,1,0,2,71.22,2791.47,0
0,0,1,0,42,1,2,1,0,0,2,2,0,0,0,1,2,98.32,4185.28,1
0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,56.74,56.74,0
0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,2,93.21,616.99,1
1,1,1,0,70,1,0,1,2,2,2,0,2,2,2,0,1,122.6,8741.68,0
1,0,0,0,65,1,2,2,1,1,1,1,1,1,2,1,0,28.9,1986.04,0
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,59.04,59.04,0
1,0,1,0,18,1,2,1,0,0,0,0,2,2,0,1,2,111.93,1998.61,0
1,0,1,0,24,1,2,1,0,0,0,0,2,2,0,1,2,109.65,2650.54,0
1,0,0,0,63,1,2,0,2,0,2,2,0,2,2,1,0,85.35,5317.19,0
0,0,0,1,44,1,2,0,0,2,0,0,2,2,1,1,3,91.8,4108.95,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,2,23.03,73.1,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,82.03,82.03,1
0,0,1,1,37,1,2,1,0,0,0,0,2,2,0,1,2,110.14,3832.17,0
0,1,0,0,10,1,0,1,0,0,2,0,0,2,0,1,1,97.84,1001.0,1
1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,1,0,29.65,1009.43,0
1,0,1,0,35,0,1,0,2,0,2,0,2,2,1,0,1,63.4,2303.43,0
0,0,1,0,4,1,0,2,1,1,1,1,1,1,0,0,2,24.14,109.51,0
0,1,1,0,39,1,2,1,0,0,0,2,2,2,0,1,2,119.62,4665.59,0
1,1,1,0,43,1,0,1,0,2,2,0,2,2,1,1,0,116.56,4989.22,0
0,0,1,1,17,1,2,2,1,1,1,1,1,1,0,0,3,27.84,473.55,1
0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,30.12,1851.33,0
0,0,1,0,49,1,2,0,2,2,2,0,0,2,1,0,2,84.65,4093.33,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,23.26,139.11,0
0,0,1,1,64,0,1,0,0,2,2,2,0,2,2,0,2,59.28,3817.34,0
1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,3,82.49,245.8,0
1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,23.54,23.54,0
1,0,1,0,40,1,0,1,0,2,2,0,0,0,1,0,2,93.15,3611.47,0
0,0,0,1,1,1,0,0,2,2,0,2,0,0,0,1,2,71.24,71.24,1
1,0,0,0,8,1,2,1,0,0,0,0,0,2,0,1,2,103.21,774.74,1
0,1,1,0,1,1,0,2,1,1,1,1,1,1,0,1,3,24.28,24.28,1
0,1,1,0,34,1,0,0,0,0,2,2,2,0,1,0,0,75.89,2489.69,0
0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,2,40.8,40.8,0
0,0,0,0,39,0,1,0,0,0,2,0,2,2,0,1,2,60.79,2409.45,1
0,1,1,0,58,1,0,1,2,2,0,2,2,2,1,1,1,121.5,7146.7,1
1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,2,22.64,1065.45,0
1,1,0,0,6,1,0,1,2,0,0,0,2,0,0,1,0,98.63,583.33,1
1,0,0,0,43,1,0,1,2,2,2,2,0,0,1,1,1,107.48,4602.9,0
1,0,1,1,41,1,0,2,1,1,1,1,1,1,2,1,3,23.18,1019.51,0
1,0,0,0,5,1,0,1,0,2,0,0,0,0,0,1,2,86.73,445.71,0
1,0,0,0,72,0,1,0,2,0,2,2,2,2,2,1,1,71.89,5157.31,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,23.86,81.55,0
1,0,1,1,9,1,0,0,0,2,0,2,0,0,0,0,3,63.6,525.51,0
1,1,1,0,72,1,2,0,0,0,2,0,2,2,2,1,1,85.0,6166.78,0
0,0,1,0,33,1,0,0,0,0,0,2,0,0,1,1,3,61.12,2089.48,0
0,0,1,0,72,1,2,1,2,0,0,0,0,0,2,0,0,94.53,6741.86,0
1,0,1,0,22,1,0,0,2,0,0,2,0,0,0,1,2,64.8,1378.16,1
0,0,1,0,70,1,2,1,0,2,2,2,2,2,1,1,2,126.73,8881.99,1
1,0,1,1,21,1,2,1,0,2,2,0,2,2,0,0,2,123.43,2551.34,1
1,0,0,0,15,1,0,1,0,0,2,0,2,0,0,0,2,99.09,1417.03,0
1,1,1,0,29,1,2,1,0,0,0,2,0,0,0,1,2,91.82,2795.66,0
0,0,1,1,15,1,0,0,0,2,2,2,2,2,0,0,0,90.59,1368.43,0
1,1,1,1,71,1,2,1,2,2,0,0,2,2,0,1,1,123.98,8904.37,1
1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,0,0,30.17,2149.04,0
0,0,1,0,19,1,2,1,0,0,0,0,2,0,0,1,2,101.22,1823.27,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,23.04,23.04,0
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,88.59,88.59,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,54.62,101.21,0
0,1,1,1,11,1,2,1,0,0,2,0,0,0,0,1,1,90.96,1007.22,0
0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,3,22.48,266.43,0
0,0,1,0,70,1,2,1,0,2,2,2,2,2,2,1,2,129.03,9052.28,0
0,1,1,0,20,1,2,1,0,0,2,0,2,0,0,0,2,106.98,2298.73,1
0,0,0,0,23,1,0,2,1,1,1,1,1,1,0,1,0,23.6,547.13,0
1,1,0,0,49,1,2,0,2,2,2,2,0,2,2,0,1,97.28,4855.88,0
0,0,1,1,4,1,2,1,0,2,0,0,2,2,0,1,2,113.94,447.28,1
1,0,0,0,32,1,2,1,2,2,0,2,2,2,0,1,1,129.22,4101.6,1
1,0,0,1,2,1,0,0,0,0,0,0,0,2,0,1,2,63.88,125.51,0
1,1,1,0,69,0,1,0,2,2,0,0,2,2,2,0,1,66.89,4675.31,0
1,0,0,0,6,1,0,1,0,0,0,0,2,0,0,1,1,96.23,553.51,1
0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,1,3,22.82,572.33,0
0,0,0,0,32,1,2,1,0,2,2,0,2,2,1,1,1,124.7,4094.81,0
0,0,0,0,27,1,0,0,2,2,0,0,0,0,2,0,0,61.97,1757.38,0
0,1,1,0,27,1,2,1,2,0,0,2,2,2,0,1,0,124.88,3433.52,1
1,0,0,0,58,1,2,1,0,0,0,2,0,0,0,0,0,95.48,5691.14,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,83.13,83.13,1
0,0,1,1,18,1,2,2,1,1,1,1,1,1,2,1,1,28.58,546.49,0
0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,1,0,24.82,1213.89,0
0,0,1,1,70,1,2,1,0,2,2,2,2,2,2,1,2,127.24,8879.03,0
0,0,0,0,13,1,2,1,0,2,2,2,0,0,0,0,2,103.45,1310.35,1
0,0,1,1,36,1,0,0,2,0,0,0,0,0,0,0,1,58.97,2096.75,0
1,0,0,0,67,1,0,2,1,1,1,1,1,1,2,1,3,23.19,1535.73,0
0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,23.68,237.3,0
1,1,0,0,19,1,0,1,2,0,0,0,0,2,0,1,2,101.01,1894.47,0
0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,22.96,1533.95,0
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,3,105.69,7538.18,0
0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,3,23.2,1085.51,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,23.16,23.16,0
1,0,1,1,18,1,0,0,2,0,2,2,2,2,0,0,2,96.43,1866.26,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,24.64,24.64,1
1,1,1,0,67,1,2,1,0,2,0,2,2,2,2,0,0,122.56,8325.25,0
1,0,1,1,69,0,1,0,2,0,2,2,0,0,2,0,3,45.66,3245.63,0
1,0,0,0,19,1,2,1,0,2,0,0,2,2,0,1,2,118.22,2284.86,1
1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,3,134.75,9805.57,0
0,1,0,0,38,1,0,2,1,1,1,1,1,1,2,0,3,23.91,871.2,0
1,1,1,0,40,1,0,0,0,0,0,0,0,2,1,0,2,66.07,2703.73,0
0,0,1,1,61,1,2,2,1,1,1,1,1,1,2,1,3,28.59,1707.41,0
0,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,1,94.23,951.64,1
1,0,1,0,32,1,2,0,2,0,0,2,2,0,1,1,1,83.86,2687.56,0
0,0,0,0,21,1,2,1,0,2,0,0,2,2,0,1,1,117.1,2336.82,0
0,1,0,0,59,1,2,1,0,0,2,0,2,2,1,1,2,118.86,7035.89,0
0,1,1,0,13,1,0,1,0,0,0,0,0,0,0,1,2,82.67,1080.37,1
0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,1,24.13,1227.13,0
1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,1,0,31.19,2155.11,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,1,23.05,39.03,0
0,0,1,1,22,1,0,2,1,1,1,1,1,1,0,0,0,22.57,537.86,0
1,1,1,0,15,1,2,1,2,0,2,0,2,0,0,1,2,114.23,1648.03,0
0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,1,23.8,1258.47,0
0,1,1,0,28,1,2,2,1,1,1,1,1,1,0,0,3,30.82,880.99,0
1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,3,24.04,562.68,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,81.53,81.53,1
1,1,1,0,16,1,0,1,0,0,2,2,0,2,0,1,2,108.94,1832.55,0
0,0,1,1,48,0,1,0,2,2,0,2,0,0,2,0,3,45.52,2286.04,0
1,1,1,0,30,1,2,1,2,2,2,2,2,0,0,1,0,125.68,3783.27,0
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,83.98,274.61,0
1,1,0,0,57,1,2,1,2,0,0,2,0,2,2,0,2,109.61,6577.06,0
0,1,1,0,68,1,2,1,2,2,0,0,0,2,1,1,1,114.08,7776.72,1
0,0,1,0,23,1,0,0,0,0,0,2,2,0,1,0,0,70.29,1578.2,0
0,0,1,0,65,1,0,0,0,0,0,2,2,0,2,1,1,70.08,4462.78,0
1,0,1,0,44,1,0,1,0,0,0,0,2,2,1,1,0,105.65,4631.95,0
0,0,1,1,71,1,2,1,2,2,2,0,2,2,2,1,0,129.5,9103.03,0
0,0,1,0,37,1,2,0,2,0,2,2,0,0,1,0,1,81.5,2967.19,0
0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,24.42,319.13,0
1,0,1,1,69,1,2,0,0,2,2,2,2,2,2,1,0,94.96,6490.56,0
0,0,0,0,35,1,0,0,2,2,2,0,0,0,0,0,2,72.28,2366.7,0
1,0,0,0,5,1,0,0,0,2,0,2,0,2,0,1,0,77.86,403.42,0
1,0,1,1,58,1,2,1,0,0,0,0,2,0,2,0,0,95.92,5613.29,0
1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,1,0,94.92,6897.75,0
1,0,1,0,72,1,2,0,2,2,2,2,0,0,2,0,3,79.29,5594.44,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,24.27,24.27,0
0,0,0,0,39,1,0,1,2,0,2,2,2,0,1,1,2,112.91,4363.69,1
1,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,1,23.96,1266.88,0
0,0,0,0,27,1,0,1,0,0,2,2,0,2,0,1,2,103.73,2771.79,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,82.6,82.6,1
0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,102.82,102.82,1
0,0,1,0,18,1,0,1,2,0,0,0,0,0,0,0,2,87.42,1680.74,0
1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,23.86,1083.82,0
0,0,1,0,72,1,2,0,2,0,2,2,2,2,2,1,1,97.68,7055.45,0
0,0,0,0,36,1,0,1,0,0,2,2,0,2,0,1,2,104.29,3666.48,1
0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,2,29.22,116.12,0
0,0,0,0,25,1,0,2,1,1,1,1,1,1,2,0,1,23.42,561.98,0
0,0,1,1,40,0,1,0,0,2,0,0,2,2,0,1,2,59.51,2383.29,0
1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,120.81,7602.7,0
0,1,0,0,15,1,0,1,2,0,2,2,0,2,0,1,3,111.26,1648.43,1
1,0,0,0,14,1,2,0,0,2,0,0,0,0,0,1,1,63.87,883.33,0
1,1,1,0,72,1,2,1,0,2,2,2,2,2,2,1,0,131.2,9483.13,0
1,0,0,0,39,1,2,1,2,2,0,0,2,2,0,1,2,123.79,4701.22,0
0,0,1,1,47,0,1,0,2,2,2,0,2,2,2,1,1,71.46,3297.42,0
1,0,1,0,19,1,2,1,2,2,0,2,0,0,0,1,1,106.56,2006.77,0
0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,98.88,551.04,1
0,0,0,0,13,0,1,0,0,0,0,0,0,2,0,1,2,40.83,518.93,1
0,0,0,0,17,1,2,1,0,0,2,0,0,0,0,0,0,94.71,1592.1,0
1,1,1,0,34,1,2,1,0,0,0,0,0,0,0,1,2,90.53,2906.29,0
0,0,0,0,42,1,0,0,0,2,0,0,0,0,0,1,2,59.25,2484.79,0
1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,95.54,489.21,1
0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,28.44,1979.16,0
1,1,1,0,19,1,0,0,2,0,2,0,2,0,0,0,0,76.81,1487.69,0
0,0,0,1,2,1,0,2,1,1,1,1,1,1,0,1,2,23.5,42.98,1
1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,22.53,1311.27,0
1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,125.55,8940.62,0
0,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,3,100.13,599.49,0
0,0,1,1,17,1,2,1,0,0,0,0,0,2,0,1,2,98.7,1676.61,1
1,0,1,0,61,1,2,0,0,2,2,0,2,2,2,0,0,94.13,5739.39,0
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,84.55,84.55,1
1,0,1,1,48,1,2,1,2,2,2,2,2,2,2,0,1,130.68,6363.17,0
1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,1,23.78,381.25,0
1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,99.26,871.25,1
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,53.48,147.13,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,52.46,52.46,1
1,0,0,0,65,1,2,1,0,2,2,0,2,2,2,0,1,123.05,7764.62,0
0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,133.38,9556.2,0
1,0,1,0,60,1,0,0,2,0,0,0,2,0,1,1,3,71.72,4270.92,0
0,0,1,0,69,1,2,2,1,1,1,1,1,1,1,1,2,31.32,2100.46,0
0,1,0,0,35,1,0,1,0,0,0,0,0,0,0,0,2,82.13,2815.89,0
0,0,0,0,22,1,0,2,1,1,1,1,1,1,0,1,3,23.13,542.38,0
1,0,1,1,66,1,2,0,0,2,2,0,2,2,2,0,0,92.05,6035.01,0
1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,81.27,81.27,1
0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,0,93.56,93.56,1
1,0,1,1,34,1,2,1,0,0,2,0,0,2,0,1,1,107.74,3705.37,0
0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,28.72,2007.91,0
1,0,1,1,31,0,1,0,2,0,2,2,2,2,1,0,2,71.47,2204.04,0
1,0,0,1,30,1,2,2,1,1,1,1,1,1,1,0,0,29.72,847.92,0
0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,0,107.64,959.9,1
1,0,1,1,20,1,0,1,0,0,0,0,0,0,0,1,2,83.6,1745.42,1
1,1,1,0,19,0,1,0,0,2,2,0,0,0,0,1,1,39.74,668.74,0
0,0,1,0,65,1,2,1,2,0,2,0,2,2,0,1,2,122.7,8077.08,0
0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,22.81,712.55,0
1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,22.09,143.5,0
0,0,0,0,2,0,1,0,0,2,0,0,2,2,0,0,2,60.04,113.07,0
1,0,1,1,53,1,2,0,2,0,0,2,0,2,0,0,2,84.55,4504.44,0
1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,2,90.47,639.56,0
0,0,1,1,61,1,0,0,2,0,0,0,0,0,1,1,0,58.33,3475.87,0
1,1,0,0,70,0,1,0,0,0,0,0,2,2,1,1,2,53.88,3887.32,1
0,0,0,0,13,1,2,0,2,0,2,0,2,2,0,1,2,92.26,1166.16,0
1,1,1,0,35,1,2,1,0,0,2,0,0,0,1,1,0,97.09,3349.64,0
0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,1,83.06,182.63,0
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,90.53,294.16,1
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,89.08,301.53,0
0,0,0,0,62,1,2,1,0,0,0,0,2,2,1,1,0,110.94,6794.74,0
1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,122.82,8882.17,0
1,0,1,0,63,1,0,2,1,1,1,1,1,1,2,1,0,23.36,1445.79,0
1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,82.51,1607.6,1
0,1,0,0,35,1,2,1,2,2,2,2,2,2,1,1,0,127.94,4429.69,0
1,1,1,0,21,1,0,1,0,0,0,0,0,0,0,1,2,79.52,1697.19,1
1,0,1,0,62,1,2,1,2,2,0,0,0,2,1,0,2,114.71,7163.79,0
0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,3,56.7,836.63,0
0,0,0,0,55,1,0,0,2,0,0,0,0,0,0,1,1,58.67,3287.62,0
0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,3,52.99,560.47,0
0,0,1,1,17,1,2,1,0,0,2,0,2,0,0,0,2,102.9,1703.12,1
0,0,0,0,61,1,0,2,1,1,1,1,1,1,1,0,0,22.86,1570.62,0
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,103.42,7398.86,0
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,83.86,183.35,1
1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,3,22.96,808.45,0
0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,0,0,84.12,1390.78,0
0,0,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,113.93,2480.53,1
0,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,0,23.35,1094.91,0
0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,0,3,24.13,83.32,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,22.61,78.63,0
1,1,1,0,44,1,0,2,1,1,1,1,1,1,2,1,1,22.27,975.18,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,51.89,51.89,0
0,0,1,1,44,1,2,1,0,2,2,0,0,2,1,0,2,110.71,5037.46,0
1,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,0,30.46,158.75,1
1,0,0,0,24,1,2,0,2,0,0,0,0,0,0,1,0,64.02,1611.16,1
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,81.57,81.57,1
0,0,0,0,18,1,0,1,2,0,0,0,0,0,0,1,2,89.42,1637.02,0
0,0,0,0,10,1,2,1,0,0,2,0,2,2,0,1,2,117.92,1242.7,1
0,0,1,0,65,1,0,0,2,2,2,0,0,2,2,0,0,84.25,5204.71,0
0,1,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,99.9,99.9,1
0,0,0,0,53,1,2,1,2,0,2,0,2,2,1,1,1,127.34,6888.55,1
1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,25.0,61.39,0
1,0,1,0,33,1,0,0,2,2,0,2,0,0,2,1,3,70.85,2342.43,0
1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,2,34.39,92.31,1
0,0,0,0,34,1,0,0,2,0,2,2,2,2,1,1,0,94.45,3222.04,0
0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,1,3,23.47,314.14,0
0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,3,23.77,322.43,0
1,1,1,0,46,0,1,0,0,2,2,2,2,2,1,1,0,69.66,3275.52,1
1,0,1,1,23,1,2,2,1,1,1,1,1,1,1,0,3,29.06,642.62,0
0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,3,23.37,1122.99,0
1,0,0,1,17,1,0,0,2,0,0,0,0,0,0,1,3,58.97,992.79,0
0,0,1,1,49,1,2,1,0,0,0,0,2,2,0,1,2,112.27,5617.72,1
1,1,1,0,59,0,1,0,0,2,0,0,2,2,0,1,2,58.3,3477.68,0
0,0,0,0,69,1,2,0,2,0,2,2,2,2,2,1,1,100.83,6966.84,0
1,0,0,0,11,0,1,0,0,0,2,0,2,0,1,1,2,48.59,549.63,1
1,0,0,0,10,1,0,0,2,0,0,0,0,0,0,1,3,61.97,629.29,0
1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,28.18,316.57,0
1,0,0,0,45,1,2,1,0,2,0,0,2,2,0,1,1,118.43,5566.15,1
0,0,1,1,39,1,0,0,0,0,2,0,2,0,0,1,3,70.52,2758.97,0
1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,30.43,2140.13,0
1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,28.44,1935.48,0
0,0,1,1,33,1,2,2,1,1,1,1,1,1,1,0,1,28.32,938.4,0
1,1,0,0,67,1,2,1,0,0,0,0,0,0,0,1,3,89.78,6001.84,0
1,0,1,1,37,0,1,0,2,2,2,0,0,0,0,0,0,47.41,1708.59,1
1,0,1,1,49,1,2,1,0,0,0,0,2,0,0,0,2,99.26,4997.82,1
0,0,1,0,9,1,0,0,0,2,0,0,0,0,0,0,3,58.97,541.08,0
1,0,1,0,52,1,2,1,2,0,2,2,0,0,2,1,1,107.46,5429.32,0
0,0,0,0,70,1,2,1,0,2,0,0,2,2,1,0,2,114.95,7948.44,0
1,0,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,101.64,101.64,0
0,1,0,0,14,1,2,1,0,2,0,0,0,0,0,1,2,92.12,1285.61,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,53.05,53.05,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,23.77,23.77,1
0,0,0,0,52,1,2,1,0,2,0,0,0,0,1,1,3,94.76,5077.95,0
1,0,0,0,6,1,0,0,0,0,2,0,2,0,0,0,3,71.69,487.46,0
1,0,1,0,7,0,1,0,2,2,0,0,0,0,0,0,3,39.55,296.75,0
0,1,0,0,47,1,2,1,0,2,2,0,0,0,0,1,0,99.58,4639.34,1
0,0,0,0,26,1,0,1,2,0,2,2,0,0,1,1,1,100.65,2626.49,0
1,0,1,1,25,1,0,0,2,0,0,2,0,0,0,0,2,64.14,1531.71,0
1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,1,3,22.39,1487.53,0
0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,134.05,9740.18,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,23.16,68.79,0
1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,22.59,1329.47,0
1,0,0,0,67,1,0,0,2,0,2,0,0,2,2,0,0,76.71,5104.39,0
0,1,0,0,26,1,0,1,0,0,0,0,0,2,0,1,2,94.27,2399.96,0
0,0,0,0,27,1,0,0,0,2,2,2,2,2,1,0,3,92.71,2464.64,0
1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,0,0,123.24,8910.61,0
0,0,0,0,6,1,0,1,0,0,2,2,0,2,0,1,2,104.95,572.7,0
1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,23.83,1406.35,0
1,0,0,0,20,1,2,0,0,2,0,2,2,0,1,1,2,82.39,1698.35,0
1,0,0,0,6,1,0,0,2,0,2,2,2,2,0,0,1,93.07,571.9,0
1,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,3,28.82,1437.41,0
0,0,1,1,61,1,0,2,1,1,1,1,1,1,2,0,1,23.29,1546.76,0
